,DAY,base,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
114,2020-06-15,RUB,0.0126820508,0.020894947,0.024803555,0.0736180369,0.0194568024,0.0135431621,0.1012534939,0.3383951626,0.0945561029,0.0113692049,0.1106014336,0.0958382582,4.4014325645,203.4147690091,0.0499013336,1.0846641032,1.9238671124,1.532372203,17.3246960112,0.3222483754,0.0610513927,0.1380999244,0.022156811,0.7184762262,0.0562474319,0.0612986927,1.0,0.1336599384,0.0199006742,0.4439732358,0.0976099407,0.0142711118,0.2450425863
115,2020-06-16,RUB,0.0127487602,0.0208110761,0.0249340252,0.0734927778,0.0195311006,0.0136628463,0.1020423514,0.3386580655,0.0950560308,0.011393567,0.111722485,0.0962212675,4.4046966433,203.7030048828,0.0500312345,1.0970053162,1.9481380436,1.5475719986,17.4544550542,0.3183123191,0.0616300565,0.1369076607,0.0222771835,0.722395747,0.0564413111,0.0616517294,1.0,0.1340353651,0.0200321269,0.4485013832,0.0987289486,0.014416298,0.2454365813
116,2020-06-17,RUB,0.0127901281,0.0208376766,0.0250149325,0.0748491085,0.0194461107,0.0136457876,0.1018119774,0.3397185916,0.0953631949,0.0114405138,0.1113367858,0.0965143064,4.4061991193,203.9774740264,0.0495579092,1.0942018512,1.9492155175,1.5431289514,17.4228403549,0.3190062582,0.0615141209,0.136918321,0.0222484278,0.7197388767,0.0568738625,0.0618466643,1.0,0.1344536633,0.0200165504,0.4483579394,0.0984993343,0.0143658718,0.2459400936
117,2020-06-18,RUB,0.0127866937,0.0209139161,0.0250082155,0.0763851506,0.0194587904,0.0136395661,0.1017117547,0.341264067,0.0953324732,0.0115116046,0.1112084321,0.0964922263,4.4234288031,202.1089093845,0.0496264367,1.0954744055,1.9627574761,1.5344032386,17.3804412177,0.3230276845,0.0613863589,0.1369237517,0.0222744203,0.7199164262,0.0570887512,0.0618786466,1.0,0.1349315848,0.0200009462,0.446613636,0.0984166237,0.0143492276,0.2497676018
118,2020-06-19,RUB,0.0128772221,0.0209396509,0.025185271,0.0773006767,0.0195849671,0.0137219679,0.1021575786,0.343602918,0.0960048418,0.0116545299,0.1118888953,0.0974355012,4.4483076111,205.1041445339,0.0497318318,1.0990966629,1.9908185406,1.542304894,17.4297064637,0.3259559728,0.0616226588,0.1379601192,0.0224102297,0.7228371096,0.057324242,0.0623618113,1.0,0.1360736062,0.0201180841,0.4476766272,0.0990090978,0.014435366,0.250384707
119,2020-06-22,RUB,0.0128402836,0.02091939,0.0251130266,0.0760761121,0.0195300713,0.0136800381,0.101885082,0.3425916058,0.0957153258,0.0115983713,0.1115846322,0.097491137,4.4504422836,205.2984146102,0.0496559446,1.0947433163,1.9915279809,1.5394215966,17.4794780168,0.3239770467,0.061629509,0.1386558021,0.022277892,0.7216239363,0.0571302737,0.0621752211,1.0,0.1354970923,0.0200809195,0.4463282567,0.0986506146,0.01439781,0.2504843997
120,2020-06-23,RUB,0.0128621665,0.0209293173,0.0251558251,0.0758944994,0.019639242,0.0137689492,0.1028253035,0.3422879736,0.0958707301,0.0116569815,0.1128217792,0.0974566352,4.5072889897,206.1328095859,0.0499154956,1.0989177773,2.0167876997,1.556965249,17.5762790781,0.3247658443,0.0622400235,0.1380689258,0.0223685937,0.7290919053,0.0570707188,0.0623017619,1.0,0.1352778357,0.0202489086,0.450111515,0.0998387084,0.0145574,0.2504508189
121,2020-06-24,RUB,0.0128192145,0.0209491603,0.0250718196,0.0748924147,0.0196531377,0.0136896391,0.1022614376,0.3426960603,0.0955416054,0.0115812629,0.1120668548,0.09709914,4.5069794213,204.8775829115,0.0495988227,1.0938443414,2.0138985923,1.5421515,17.3878543071,0.3265989727,0.0617809222,0.1383936755,0.0225002852,0.7236831141,0.0570198659,0.0620873014,1.0,0.1347876305,0.0200851452,0.4459548328,0.0991207301,0.0144600739,0.2503131093
122,2020-06-25,RUB,0.0128614717,0.0209912079,0.0251544663,0.0771842637,0.019654901,0.0136807474,0.1018705724,0.3446359946,0.0958616929,0.0115924303,0.1116440048,0.0973227561,4.5574624831,205.6292089166,0.0495745425,1.0895209873,2.0012449905,1.5465919672,17.3337912017,0.3296588109,0.0616244553,0.139865932,0.0224625603,0.7212070234,0.0574303294,0.0622752458,1.0,0.1348718226,0.0200638958,0.4456114086,0.0987452348,0.0144048483,0.2506482182
123,2020-06-26,RUB,0.0128402671,0.0209463277,0.0251129944,0.0778055984,0.0196687211,0.0136504879,0.1018207499,0.3442218798,0.0956895223,0.0116300719,0.111587057,0.0970403184,4.5602208526,204.7366461222,0.0493965074,1.0891307139,1.990241397,1.5399332306,17.2854391371,0.3285002568,0.061780945,0.1397663071,0.0223780175,0.7197354905,0.0573754494,0.0621802773,1.0,0.1345313303,0.0200410889,0.4452234206,0.0986967129,0.0143977915,0.2488430919
124,2020-06-29,RUB,0.012671557,0.0207889565,0.0247830313,0.0774295493,0.0195256022,0.0135192842,0.1011709786,0.3402059635,0.0944423818,0.0115995433,0.1108203693,0.0959110153,4.5148757744,205.4449680613,0.0490959478,1.0795152876,1.9691599645,1.5341454112,17.1422090832,0.3284847732,0.0612695126,0.1381364448,0.022217041,0.7128764561,0.0565962424,0.0613810223,1.0,0.1327725747,0.0199044818,0.4415404052,0.0980157609,0.014298585,0.2461602014
125,2020-06-30,RUB,0.0125580811,0.0205249278,0.0245610951,0.0767524802,0.0192440035,0.0133756122,0.0994838629,0.3358030893,0.0935903554,0.01145837,0.1089890745,0.0950747206,4.4779605676,203.2451337436,0.0487517267,1.0627087781,1.9515258069,1.5152580686,16.9010423207,0.325844531,0.0602649755,0.1370337812,0.0219515258,0.7011679015,0.0559588095,0.0607773452,1.0,0.1317945498,0.0196508853,0.4348110009,0.0963970865,0.0140625392,0.2441604923
126,2020-07-01,RUB,0.0125503111,0.020416846,0.0245458984,0.0765066962,0.0190978083,0.0133284303,0.0993369671,0.334716796,0.0935349583,0.0113492463,0.1089467402,0.094936828,4.4490852706,200.5138097348,0.0485747239,1.0620324225,1.9528284009,1.5099279236,16.9158112584,0.3225492694,0.0602527884,0.1352120312,0.0217898501,0.7001944043,0.0559530518,0.0607008345,1.0,0.13173434,0.0196161362,0.4356087466,0.0963575232,0.0140563484,0.2421394264
127,2020-07-02,RUB,0.0125875781,0.0205127172,0.0246187852,0.0753026683,0.019313121,0.0134032531,0.100397264,0.3352323793,0.0937850092,0.0113571423,0.1101022867,0.095168384,4.4256665752,204.2659302094,0.048969455,1.0618125609,1.9661796952,1.5261179657,17.042321955,0.3214363937,0.0608810801,0.1345272232,0.0217727338,0.7058862033,0.0563168243,0.0608672338,1.0,0.1317101232,0.0197952253,0.4412449618,0.097387574,0.0142063406,0.2403623208
128,2020-07-03,RUB,0.0124664497,0.0201644823,0.0243818823,0.0749445555,0.0189901428,0.0132431095,0.0988714123,0.3324178804,0.0928949963,0.0112347644,0.1084419057,0.0942089601,4.3950468302,203.0288486112,0.0480793564,1.0449502776,1.948506083,1.5044511459,16.7865731351,0.3154622622,0.0599922957,0.1331105163,0.02144728,0.6923367487,0.0557088236,0.060300217,1.0,0.1305424277,0.0195149803,0.4353034895,0.0959380567,0.0139923431,0.2390578855
129,2020-07-06,RUB,0.0122884996,0.0199442348,0.0240338474,0.0734176406,0.0188419564,0.0130774212,0.0976911138,0.3281643808,0.0915689833,0.0111217065,0.1078549318,0.0929133452,4.3357513004,200.6466208469,0.0479153175,1.0378067978,1.9317521311,1.4964934767,16.5957415434,0.3086957109,0.0595267207,0.1305259846,0.0212505023,0.686570759,0.0549160757,0.0594456166,1.0,0.1288424602,0.0193580734,0.4320390676,0.0955344821,0.0139167258,0.2368743464
130,2020-07-07,RUB,0.0123626509,0.0201029067,0.0241788727,0.0750425275,0.0189358725,0.0131575694,0.0980197506,0.3298478899,0.0921289474,0.0111449298,0.1081719595,0.093325652,4.3716806282,201.5453313685,0.0481525254,1.044205131,1.9409361988,1.5034219818,16.6779578879,0.3149558406,0.0596609172,0.1315732215,0.0213379355,0.6909732868,0.0552400332,0.0598265767,1.0,0.129257697,0.0194724115,0.4359317977,0.095820435,0.0139574329,0.2384854269
131,2020-07-08,RUB,0.0124287831,0.0201868295,0.0243082139,0.075118322,0.0190632675,0.0132043391,0.0983899754,0.3324450896,0.0925857337,0.0111763346,0.1087120798,0.0936943812,4.4183080946,202.1914430314,0.0484088672,1.0520405576,1.9562904557,1.5087299772,16.7646883358,0.318715013,0.0599303491,0.1328450479,0.0214234934,0.6947441162,0.0556374474,0.0601652531,1.0,0.1296446362,0.0195691189,0.4381394609,0.0962957255,0.0140271246,0.2381702843
132,2020-07-09,RUB,0.0124933629,0.020287972,0.0244345192,0.0756098323,0.0191323359,0.0132854421,0.0989849143,0.3325983071,0.0930793016,0.0112009245,0.1098179092,0.0941562295,4.4257738077,203.976762345,0.048730362,1.0625042946,1.9826966924,1.5200674642,16.9203860449,0.3210606865,0.0603991629,0.1326457819,0.0215173189,0.700402911,0.055789112,0.0604778711,1.0,0.1298934941,0.0197070306,0.4420276728,0.0972545835,0.0141699722,0.2382371865
133,2020-07-10,RUB,0.0124672112,0.0202554781,0.0243833717,0.0756647517,0.0191197151,0.0132464119,0.0984311261,0.3327623351,0.0928595294,0.0111668811,0.1089584393,0.093934203,4.4096526136,202.9276752142,0.0486296041,1.0577306683,1.9822865863,1.5020496095,16.8893310593,0.3203487328,0.0599785065,0.1336023758,0.0214298894,0.6955955836,0.0557820432,0.0603762106,1.0,0.1296340624,0.0195772618,0.440292032,0.0965174092,0.0140580274,0.2379853485
134,2020-07-13,RUB,0.0124770734,0.0202727488,0.0244026601,0.0754788077,0.019172271,0.0133317529,0.0989544213,0.3324890514,0.0928893159,0.0112216303,0.1095599336,0.0940022708,4.4147628732,203.9013313037,0.0486930266,1.063246285,1.9888454964,1.514716708,16.9859133842,0.317986949,0.0602717507,0.1330679876,0.0214930066,0.698691155,0.055844885,0.0604426866,1.0,0.129553196,0.0196426566,0.4437096835,0.0971015759,0.0141352764,0.2367225224
135,2020-07-14,RUB,0.0123705729,0.0202234125,0.0241943664,0.0753677153,0.0191595433,0.0132253795,0.0987233569,0.3295273204,0.0920952039,0.0112297587,0.1090725782,0.0931442285,4.3974912478,203.33362198,0.0483590435,1.0610549625,1.9718693173,1.5113128889,16.9721785816,0.318397516,0.0601061395,0.1325012061,0.0215458268,0.6965251061,0.0553966624,0.0599168698,1.0,0.1284745847,0.0196024098,0.444375719,0.0966277818,0.0140715267,0.2359464107
136,2020-07-15,RUB,0.0123385501,0.0201031996,0.0241317362,0.0751553423,0.0191580667,0.0133046585,0.0986775542,0.3280450308,0.0918790131,0.0111713232,0.1094651485,0.0929191529,4.358592813,205.979014594,0.0484214059,1.0607574883,1.9828049966,1.5083877463,16.9476154518,0.3143356678,0.0601874473,0.1311279409,0.0214653756,0.6981645173,0.0551385126,0.0597667027,1.0,0.1276645099,0.0195985529,0.444644329,0.0969415202,0.0141202367,0.2332738615
137,2020-07-16,RUB,0.0123169698,0.0201234653,0.0240895296,0.0753231973,0.0190321818,0.0132863154,0.0983645527,0.3287768756,0.0917023038,0.0111930463,0.1090175,0.0928157578,4.3611926768,205.6069310053,0.0482911436,1.0574796031,1.9707151725,1.5056263918,16.920314132,0.3141455472,0.0600513864,0.1307421713,0.0214795637,0.6958964783,0.055337682,0.05965478,1.0,0.1274806377,0.0195692017,0.4452338254,0.0964665077,0.0140585894,0.2342453639
138,2020-07-17,RUB,0.0122188295,0.019990005,0.0238975867,0.0743381366,0.0189514045,0.0131389073,0.0977200886,0.3260228077,0.090972851,0.0111286655,0.108279601,0.0921055365,4.3220443568,205.1963016047,0.0479625713,1.0467871199,1.9574564796,1.4971731738,16.819829694,0.3129633227,0.0595338028,0.1295134829,0.0213377419,0.6904982716,0.0547733468,0.059166016,1.0,0.1262571648,0.0194120544,0.442785942,0.0958115074,0.0139636783,0.2327638137
139,2020-07-20,RUB,0.0122137405,0.019980458,0.0238876336,0.0750900763,0.0189703817,0.0131126718,0.0977001527,0.3248610687,0.0909679389,0.0110625954,0.1083896183,0.0920183206,4.3060763359,206.7281832061,0.0479743511,1.045929771,1.9566412214,1.4977709924,16.8191755725,0.315379542,0.0595993893,0.1295389313,0.0212946565,0.6900763359,0.0544635115,0.0591364885,1.0,0.1258137405,0.0194308397,0.4442870229,0.0958876336,0.0139822901,0.2337819847
140,2020-07-21,RUB,0.0123329958,0.0199227214,0.0241208732,0.0745110275,0.0189915803,0.0132456375,0.0986417672,0.3259487465,0.0918179206,0.0111064794,0.1093986061,0.0928674585,4.3244416544,207.5643196565,0.0483478102,1.0529973496,1.9646462342,1.5132585872,16.8710449624,0.315613696,0.0601406208,0.129413825,0.0213422493,0.696259279,0.0547116361,0.0596818334,1.0,0.1262775442,0.0195983637,0.4463804507,0.0966524549,0.0141126471,0.2328543609
141,2020-07-22,RUB,0.0122012523,0.0196916011,0.0238632093,0.073109904,0.0189607461,0.0131590506,0.0988289238,0.3216860179,0.0908285626,0.0111181472,0.1094952586,0.0917778201,4.2615314036,205.8106024002,0.0483425819,1.0528216616,1.9253576187,1.5122232146,16.8911697097,0.3156646998,0.0600728659,0.1285316525,0.02114233,0.6968135209,0.0540369063,0.0590699229,1.0,0.1249591258,0.0195403056,0.4459069679,0.0967547109,0.01412661,0.2312381343
142,2020-07-23,RUB,0.0121105988,0.0196748789,0.0236859092,0.0720871285,0.0187544734,0.0129958836,0.098164881,0.3190173945,0.0901379761,0.0110442606,0.1086030061,0.0910898691,4.2061320806,205.250429018,0.047909529,1.0484993151,1.9110524958,1.5014720433,16.8253760644,0.3144940858,0.0596652873,0.128460755,0.021053065,0.6927504744,0.0534573943,0.0585608007,1.0,0.1243031864,0.0194169231,0.4442773182,0.0959510635,0.0140107518,0.2327693427
143,2020-07-24,RUB,0.0119912991,0.0196369514,0.0234525828,0.0728795186,0.0186800458,0.0128666639,0.0976727287,0.3149874451,0.0892608323,0.0109102835,0.1078953112,0.0901385954,4.1607409664,203.6362415431,0.0475359079,1.0416361888,1.8922270001,1.4792466586,16.7498063405,0.3127378774,0.0593593289,0.1282505414,0.0209919682,0.6872933,0.0528168761,0.057947953,1.0,0.1231386506,0.0192856064,0.4415316247,0.0953260314,0.0139195,0.2330508983
144,2020-07-27,RUB,0.0118951042,0.0195936157,0.0232644448,0.0724637854,0.0187098094,0.0128919139,0.0979490461,0.3115684647,0.0885423977,0.0108649882,0.1084286329,0.0894071718,4.1146354983,203.1150898913,0.0477505168,1.0454012338,1.8841845073,1.4735655099,16.7381958933,0.3093714389,0.0594862267,0.1269005403,0.020941331,0.6877392403,0.0523574907,0.0574569219,1.0,0.122136551,0.019289101,0.4407136111,0.0958174435,0.0139886426,0.2300275253
145,2020-07-28,RUB,0.0117867124,0.0193443523,0.023052452,0.0714864105,0.0184968877,0.0126801452,0.0966993669,0.3094129864,0.0877273215,0.0107221365,0.107035135,0.0884828497,4.0897534573,200.7354908517,0.0471716016,1.0338596886,1.8693725815,1.4537731034,16.5736498616,0.3046134371,0.0587296517,0.1260471021,0.0207799739,0.679668982,0.0519251827,0.0569946477,1.0,0.1211909766,0.0190567566,0.4351654206,0.0958059341,0.0138104909,0.2290335014
146,2020-07-29,RUB,0.0117768291,0.0192527602,0.0230331223,0.0708364493,0.0184484028,0.0126789342,0.0966489033,0.3096246136,0.0876514059,0.010644487,0.1070148682,0.0882555572,4.0944501693,200.7041366112,0.0470896511,1.0327572501,1.8725158251,1.4518474901,16.4901516267,0.3018519064,0.0585956131,0.1255092006,0.0207743265,0.6776151921,0.0520465185,0.0569350802,1.0,0.1211482408,0.0190101575,0.4345532165,0.0962732224,0.0138083321,0.2276095981
147,2020-07-30,RUB,0.0115442381,0.018985654,0.0225782209,0.0706380385,0.0182064179,0.0124031294,0.0949398141,0.3030131616,0.0859191465,0.0104207528,0.1050652654,0.0864432549,3.9896886865,197.923422451,0.0461157679,1.0152002983,1.8378427051,1.4266369441,16.2099573671,0.3002667873,0.0574718349,0.1237692399,0.0204644709,0.6658947419,0.0508870015,0.0557794496,1.0,0.1189841532,0.0186566432,0.4262132706,0.0946373551,0.0135563988,0.2275023002
148,2020-07-31,RUB,0.0114038089,0.0188026001,0.0223035694,0.0698129775,0.0181297753,0.0122807618,0.0942376554,0.2984946972,0.084892234,0.010269472,0.104715475,0.0853175961,3.9337438705,198.0157372562,0.0459710343,1.0107823013,1.8246094195,1.4176074809,16.0743528338,0.2996692895,0.057281332,0.122389098,0.0202657087,0.6628349869,0.050215532,0.0550975026,1.0,0.1172710685,0.0185254875,0.4213479302,0.0941897594,0.0135112328,0.2291709431
149,2020-08-03,RUB,0.0115471041,0.0190619595,0.0225838262,0.0708703514,0.0181924625,0.0124523971,0.0945707826,0.3039082329,0.0859866654,0.0103938948,0.1049423915,0.0863203767,3.9920648301,199.2337341718,0.0462530802,1.0182294132,1.8475366563,1.4377299317,16.1804950936,0.3033308776,0.05715932,0.1237710994,0.020439529,0.6648707071,0.0510393548,0.0558360219,1.0,0.1188866744,0.018645109,0.4231320827,0.094529213,0.0135401343,0.2341487128
150,2020-08-04,RUB,0.0115303681,0.0190193422,0.0225510939,0.0723449886,0.0181868496,0.0124078291,0.0947300453,0.3023377821,0.085857427,0.010415958,0.1051327434,0.0861122481,3.9748637975,199.2090167479,0.0464581592,1.0190596985,1.8448588971,1.4387593324,16.2173474388,0.3083231962,0.0572528898,0.1240298637,0.0205321265,0.666155487,0.0507970367,0.0557585541,1.0,0.1187916174,0.0186734311,0.4221037157,0.0945374881,0.0135654781,0.2362330287
151,2020-08-05,RUB,0.0115782015,0.0190056177,0.0226446465,0.0721449313,0.0181812498,0.012469723,0.0952619684,0.3021563242,0.0862668637,0.0104510636,0.1063700949,0.0864694822,3.9886904128,199.6958406469,0.0467724606,1.0270906758,1.8548278785,1.4515591206,16.2759409604,0.3092827073,0.0575413458,0.1234062606,0.020619619,0.6729250705,0.0508688282,0.0559748151,1.0,0.1190991696,0.0187891054,0.4256031085,0.0964591544,0.0137248,0.2364511886
152,2020-08-06,RUB,0.0115032307,0.018971128,0.0224980186,0.0728614631,0.0181152877,0.0123763259,0.0947003466,0.3014076503,0.0856990686,0.0103567037,0.1055835531,0.0859061267,3.9827635591,199.0519037272,0.0463683726,1.0210842715,1.8428175553,1.4374437061,16.1619240764,0.3061584846,0.0570606255,0.122553119,0.0205079597,0.6687518189,0.0506981886,0.0556296236,1.0,0.1186730793,0.0186766453,0.4236869925,0.0987586864,0.0136232761,0.2388703367
153,2020-08-07,RUB,0.0114975171,0.0188593773,0.022486844,0.0727493898,0.0181315845,0.0124219175,0.0945532812,0.3021432522,0.0856369567,0.0103906511,0.1053000105,0.0857657289,3.9773360943,199.3156677815,0.0462844049,1.0190594341,1.8465012481,1.4361548624,16.1183692382,0.3048302219,0.0568943137,0.1223715239,0.0204494839,0.6663730967,0.0506822052,0.0556180893,1.0,0.1186118358,0.018629427,0.42329259,0.0977507407,0.013586616,0.2380974828
154,2020-08-10,RUB,0.011545291,0.0189862311,0.0225802802,0.0735400402,0.0181711335,0.012457369,0.09467485,0.3022903548,0.085988173,0.0104086571,0.1052538001,0.0863911037,3.9853190079,198.8218030512,0.0463243257,1.0172844552,1.8541737382,1.4401596021,16.1204589484,0.3036954168,0.0569783203,0.1227148983,0.0205967992,0.6671677323,0.0508235256,0.0558330274,1.0,0.1186913644,0.0186548812,0.4229040101,0.0993530019,0.0135807258,0.2406639004
155,2020-08-11,RUB,0.0116705452,0.0191466964,0.0228252523,0.0747708488,0.0182714055,0.0125376667,0.0955315817,0.3052431091,0.0869093829,0.0104851679,0.1065754186,0.0872898427,4.0266882027,202.4606177453,0.0467813803,1.0253974404,1.8801248282,1.4584680309,16.2662891634,0.3069680157,0.0576524932,0.1233086462,0.0208120832,0.6723984604,0.0513714058,0.0564329212,1.0,0.1200140513,0.0188525987,0.4271186124,0.0996781264,0.0137514034,0.240720166
156,2020-08-12,RUB,0.011587311,0.0191352853,0.0226624628,0.0739061868,0.0181271893,0.0124621529,0.094735537,0.3026258005,0.0862930222,0.0104836196,0.1057179903,0.0867715782,3.9993603804,201.3179407494,0.0464662757,1.020274318,1.8667157969,1.459074197,16.1517845038,0.305187755,0.0571972844,0.1222032577,0.0208536835,0.6677883184,0.0510224064,0.0560316009,1.0,0.1187850009,0.0187320469,0.4243273276,0.0997366204,0.0136394237,0.2376522718
157,2020-08-13,RUB,0.0114704023,0.0189513988,0.0224338129,0.0731421676,0.0179362682,0.0123696819,0.0942717958,0.2996642613,0.0854246744,0.0103661467,0.1051939129,0.0861713976,3.9564858817,201.4087948163,0.0461924573,1.0158647135,1.8478818182,1.4519235291,16.0840275794,0.3032453209,0.056904666,0.1206089866,0.0206948999,0.6626222028,0.050433065,0.0554571013,1.0,0.11785609,0.01861761,0.4214340526,0.0995562101,0.0135729271,0.2367548396
158,2020-08-14,RUB,0.0115493446,0.0190852919,0.0225882081,0.0736270717,0.0180735693,0.0124201652,0.094820119,0.3016457816,0.086007969,0.0104143905,0.1057400243,0.087031241,3.9973436507,203.4070566495,0.0464630132,1.0217474158,1.860599411,1.4553329099,16.1934515216,0.3026240111,0.0572131432,0.1217335566,0.0208708206,0.6646994283,0.0507986372,0.0558526304,1.0,0.1188808685,0.0187203326,0.4244384131,0.100651383,0.0136432407,0.2380562453
159,2020-08-17,RUB,0.0114744693,0.0189156627,0.0224417671,0.0736270797,0.0179965577,0.0123522662,0.0943912794,0.2999426277,0.0854503729,0.0103987378,0.1054090648,0.0864027539,3.9991967871,202.3918531268,0.0463602983,1.0176649455,1.8531267929,1.4456683878,16.1316121629,0.2993964429,0.0570143431,0.1206196213,0.0208594378,0.6619965577,0.0504486517,0.055471027,1.0,0.1183109581,0.0186310958,0.424475043,0.1005806081,0.0136006885,0.2372507172
160,2020-08-18,RUB,0.0114872417,0.0188930664,0.0224667473,0.0744120543,0.0180028052,0.0123752055,0.0946629126,0.3002075745,0.085540894,0.0103815947,0.105997374,0.0864943351,4.018811507,203.0307938488,0.0465313699,1.0209745546,1.8586357063,1.4421083224,16.1979297693,0.3016848337,0.0572030175,0.120627525,0.0208137332,0.6640085189,0.0503945293,0.0555465572,1.0,0.1185483343,0.0186667678,0.425613792,0.1011152963,0.01367671,0.2379582117
161,2020-08-19,RUB,0.0114193576,0.0187597207,0.0223339797,0.0743571473,0.0179146883,0.0123454675,0.0941777263,0.2982507828,0.0850205434,0.0103168187,0.1056096452,0.0860197372,3.9943771083,201.2802241848,0.0463294759,1.0199313468,1.8499359374,1.4358700294,16.0552742587,0.3012769126,0.0568569817,0.120422836,0.0205194437,0.6613064202,0.0501789413,0.0552731168,1.0,0.1177792547,0.0185884304,0.4257022334,0.100244831,0.0136267195,0.2343058058
162,2020-08-20,RUB,0.011411617,0.0188793792,0.0223188406,0.0758347598,0.0178637453,0.0123085701,0.0935581422,0.2973981513,0.0849606299,0.0102901974,0.1048042908,0.0859933813,3.9985164898,199.7448362433,0.0459945224,1.0155426224,1.8555289284,1.4317014721,16.0700673285,0.3009380349,0.0564235992,0.1210407395,0.0207212142,0.6585301837,0.050112975,0.055221956,1.0,0.1181730001,0.0185096428,0.4250256761,0.099428278,0.0135227662,0.2329521853
163,2020-08-21,RUB,0.0113979598,0.0187405254,0.0222921297,0.0751216732,0.0177386448,0.012245968,0.0928739956,0.2972929846,0.0848475523,0.0102302388,0.1039630706,0.0857616687,3.9970365305,198.1420185787,0.0456248931,1.0052772554,1.8533082578,1.4193879296,15.9930472445,0.2970992192,0.0560711233,0.1207192113,0.0205676184,0.6533766456,0.0501270873,0.0551718242,1.0,0.118117057,0.0183860489,0.4235595828,0.0979369693,0.0134142588,0.2313523679
164,2020-08-24,RUB,0.0113639592,0.0186982585,0.0222256314,0.0749350834,0.0176982301,0.0122287565,0.0930674167,0.2964970596,0.0845876303,0.0102474502,0.1043404642,0.0856047047,3.9868178073,197.5072019091,0.0457888008,0.9974374272,1.8523253502,1.4234495298,15.9813631069,0.2946754169,0.056214097,0.12067161,0.0205221739,0.6528253644,0.049985511,0.0550015625,1.0,0.117832893,0.0184130231,0.4228642859,0.0992232734,0.0134628825,0.2279712492
165,2020-08-25,RUB,0.0113173382,0.0186419194,0.02213445,0.0745359891,0.0176516523,0.012168402,0.0924298325,0.2956201901,0.0842270258,0.0101793798,0.1036249434,0.085208239,4.0002263468,195.8080579448,0.0454809869,0.9927172929,1.8458578542,1.4222498868,15.8682661838,0.2928632866,0.0557344952,0.1196106836,0.0204640109,0.649128565,0.0497046175,0.0547793119,1.0,0.1171627433,0.0183001358,0.4208352196,0.0988592123,0.0133703033,0.2241783612
166,2020-08-26,RUB,0.0111910901,0.0183209336,0.021887534,0.0730968432,0.0173943113,0.0120169926,0.0909410364,0.2939004083,0.0833053556,0.0100372887,0.102250752,0.0842386925,3.9699273027,193.5768738361,0.0448695567,0.9804849771,1.8263859046,1.4026912333,15.6559993196,0.2895694564,0.0550153989,0.1181812688,0.020111508,0.6408465836,0.0493236105,0.0541861392,1.0,0.115657678,0.0180512283,0.413477206,0.0970334658,0.0131931761,0.2215791076
167,2020-08-27,RUB,0.0112815884,0.0183788357,0.0220645307,0.0744697653,0.0175101534,0.0121277076,0.0917452617,0.2964350181,0.0839677347,0.0100975857,0.1032231498,0.084907491,4.0160198556,196.0749097473,0.0448770307,0.9844934567,1.8445397112,1.414034296,15.7914034296,0.2924244134,0.0555742329,0.118657491,0.0200800993,0.6473826715,0.0496310921,0.0546198105,1.0,0.1163560469,0.0181949458,0.4159521661,0.0977718863,0.0133190433,0.2259420126
168,2020-08-28,RUB,0.0112834979,0.0182973202,0.0220682652,0.0740287729,0.0175492243,0.012138787,0.0922414669,0.2956276446,0.0839932299,0.0100951199,0.1041974612,0.0849365303,4.0076727786,195.5505782793,0.0452276446,0.9840620592,1.8448519041,1.4148377997,15.8785895628,0.2941495063,0.0560022567,0.1181382228,0.0199977433,0.650787024,0.0495582511,0.054606488,1.0,0.1157720733,0.0182736248,0.41851622,0.0983650212,0.0134442877,0.2243486601
169,2020-08-31,RUB,0.0113251181,0.0183625465,0.022149666,0.073317682,0.0176683167,0.0122016822,0.0925386724,0.296808695,0.0843030466,0.0101478721,0.1047981128,0.085255489,4.0152073686,197.106885332,0.0454488314,0.9905910919,1.8607169026,1.4322876852,16.0336491909,0.2951212524,0.0563266073,0.1184041097,0.0200771694,0.6550108551,0.0497976768,0.0548113065,1.0,0.116521875,0.0183863292,0.420139231,0.0994005615,0.013522191,0.2260368995
170,2020-09-01,RUB,0.0113446341,0.0184259547,0.0221878354,0.073883064,0.0176976292,0.012325945,0.0927299047,0.2975243739,0.0844426495,0.0100938882,0.1053916508,0.0854477841,4.0162273646,198.134715261,0.0455861432,0.9916174499,1.8661923097,1.4398609602,16.1107417802,0.2952758675,0.0563329151,0.1184130218,0.0201106329,0.6599287103,0.0498313053,0.0549057601,1.0,0.1175360816,0.0184622575,0.4225876203,0.1000551349,0.0135988129,0.2262789373
171,2020-09-02,RUB,0.0113549266,0.0183620518,0.0222079655,0.0729043064,0.0175944588,0.0122621853,0.0919476538,0.2990660573,0.08449428,0.0100877168,0.1043801629,0.0855423397,4.073807023,198.586765833,0.0453072927,0.9858631164,1.8678854288,1.430720754,15.9885315241,0.2942629233,0.0558389871,0.1181593664,0.0199176768,0.6547818435,0.0501728788,0.0549839612,1.0,0.1170295512,0.018341613,0.4212110029,0.0994555313,0.0134680785,0.2261379056
